Fecha;Fondo;N;Peso;Var_Por;
5/1/2024;DIVIDENDO;1;98;0.088958473
8/1/2024;DIVIDENDO;1;98;0.176954167
9/1/2024;DIVIDENDO;1;98;-0.058224797
1/2/2024;DIVIDENDO;1;98;-0.635115715
2/2/2024;DIVIDENDO;1;98;-0.062967603
5/2/2024;DIVIDENDO;1;98;-0.221124787
6/2/2024;DIVIDENDO;1;98;0.172346407
7/2/2024;DIVIDENDO;1;98;-0.334129666
8/2/2024;DIVIDENDO;1;98;-0.395852353
9/2/2024;DIVIDENDO;1;98;-0.22992736
1/3/2024;DIVIDENDO;1;98;0.301207857
4/3/2024;DIVIDENDO;1;98;-0.027483229
5/3/2024;DIVIDENDO;1;98;-0.097504687
6/3/2024;DIVIDENDO;1;98;0.215962404
7/3/2024;DIVIDENDO;1;98;0.387073679
8/3/2024;DIVIDENDO;1;98;-0.256458733
1/4/2024;DIVIDENDO;1;98;-0.061572047
2/4/2024;DIVIDENDO;1;98;-0.377817712
3/4/2024;DIVIDENDO;1;98;-0.162126906
4/4/2024;DIVIDENDO;1;98;-0.482101149
5/4/2024;DIVIDENDO;1;98;-0.627588588
8/4/2024;DIVIDENDO;1;98;0.124624035
9/4/2024;DIVIDENDO;1;98;-0.090176897
1/5/2024;DIVIDENDO;1;98;-0.327241958
2/5/2024;DIVIDENDO;1;98;-0.040732192
3/5/2024;DIVIDENDO;1;98;0.276977409
6/5/2024;DIVIDENDO;1;98;0.606264525
7/5/2024;DIVIDENDO;1;98;0.779584805
8/5/2024;DIVIDENDO;1;98;0.330695495
9/5/2024;DIVIDENDO;1;98;0.3654315
3/6/2024;DIVIDENDO;1;98;0.081713748
4/6/2024;DIVIDENDO;1;98;-0.173876566
5/6/2024;DIVIDENDO;1;98;0.305309089
6/6/2024;DIVIDENDO;1;98;0.111282493
7/6/2024;DIVIDENDO;1;98;-0.009259717
1/7/2024;DIVIDENDO;1;98;0.505625989
2/7/2024;DIVIDENDO;1;98;-0.247427966
3/7/2024;DIVIDENDO;1;98;0.401821146
4/7/2024;DIVIDENDO;1;98;0.332242695
5/7/2024;DIVIDENDO;1;98;-0.334082885
8/7/2024;DIVIDENDO;1;98;-0.015591328
9/7/2024;DIVIDENDO;1;98;-0.517672485
1/8/2024;DIVIDENDO;1;98;-1.214720986
2/8/2024;DIVIDENDO;1;98;-1.378809908
5/8/2024;DIVIDENDO;1;98;-2.436569373
6/8/2024;DIVIDENDO;1;98;0.391213902
7/8/2024;DIVIDENDO;1;98;0.903018086
8/8/2024;DIVIDENDO;1;98;0.6424099
9/8/2024;DIVIDENDO;1;98;0.208295572
2/9/2024;DIVIDENDO;1;98;0.023282261
3/9/2024;DIVIDENDO;1;98;-0.546637378
5/9/2023;FINANCIERO;1;98;-0.132023779
6/9/2023;FINANCIERO;1;98;-0.671380179
7/9/2023;FINANCIERO;1;98;-0.380071654
